config,formula,best_structure_score,formula_background_percentile,reserved_formula
radial_rich,FeF2,0.926611065864563,35.03480278422274,False
radial_rich,FeF3,0.9390510320663452,58.46867749419954,False
radial_rich,FeI2,0.9193301200866699,27.842227378190255,False
radial_rich,Ga2I3,0.9187461137771606,26.68213457076566,False
radial_rich,Ga3Cl7,0.9869629740715027,98.60788863109049,False
radial_rich,GaBr2,0.970195472240448,94.43155452436194,False
radial_rich,GaBr3,0.9919657111167908,99.76798143851508,False
radial_rich,GaCl2,0.9729869365692139,95.35962877030161,False
radial_rich,GaCl3,1.0000001192092896,100.0,True
radial_rich,GaF3,0.9380856156349182,54.524361948955914,True
radial_rich,GaI2,0.9643462896347046,90.02320185614849,False
radial_rich,GaI3,0.9901858568191528,99.53596287703016,False
radial_rich,Gd2Br3,0.8794149160385132,15.777262180974477,False
radial_rich,Gd2Cl3,0.8793640732765198,15.54524361948956,False
radial_rich,GdBr3,0.9386049509048462,56.61252900232019,False
radial_rich,GdBr,0.7427133321762085,6.960556844547564,False
radial_rich,GdCl3,0.936307966709137,51.972157772621806,False
radial_rich,HfCl4,0.9654275178909302,91.64733178654292,False
radial_rich,HfF4,0.9387062788009644,57.30858468677494,False
radial_rich,HfI3,0.9392968416213989,59.39675174013921,False
radial_rich,HfI4,0.976240336894989,96.51972157772622,False
radial_rich,HgBr2,0.9647284746170044,90.71925754060325,False
radial_rich,HgBr,0.7445263862609863,8.120649651972158,False
radial_rich,HgCl2,0.9644714593887329,90.25522041763341,False
radial_rich,HgCl,0.7522844076156616,10.672853828306264,False
radial_rich,HgF2,0.9176849126815796,24.129930394431554,False
radial_rich,HgF,0.7435364723205566,7.424593967517401,False
radial_rich,HgI2,0.9675067663192749,93.03944315545245,False
radial_rich,HgI,0.7484737634658813,9.280742459396752,False
radial_rich,HoF3,0.9354086518287659,47.09976798143852,False
radial_rich,In2Cl3,0.8919792175292969,17.16937354988399,False
radial_rich,In4Br7,0.9271132946014404,35.730858468677496,False
radial_rich,In5Br7,0.8806695938110352,16.241299303944317,False
radial_rich,In5Cl9,0.9233449697494507,32.71461716937355,False
radial_rich,In7Br9,0.8333041667938232,15.31322505800464,False
radial_rich,In7Cl9,0.8330193758010864,15.081206496519723,False
radial_rich,InBr2,0.9623713493347168,87.23897911832947,False
radial_rich,InBr3,0.9383576512336731,55.22041763341067,True
radial_rich,InBr,0.7461155652999878,8.584686774941995,False
radial_rich,InCl,0.7513927221298218,10.440835266821345,False
radial_rich,InF3,0.9331722259521484,41.53132250580047,False
radial_rich,InI2,0.959607720375061,84.91879350348029,False
radial_rich,InI3,0.9781458973884583,97.6798143851508,True
radial_rich,InI,0.7450615167617798,8.352668213457076,False
radial_rich,IrBr3,0.9423360824584961,66.12529002320186,False
radial_rich,IrCl3,0.9424883127212524,66.35730858468676,False
radial_rich,IrF3,0.9279918670654297,36.65893271461717,False
radial_rich,IrF4,0.9399123191833496,61.02088167053365,False
radial_rich,IrF6,0.9346565008163452,44.779582366589324,False
radial_rich,KBr,0.7374074459075928,3.480278422273782,False
radial_rich,KCl,0.7374075651168823,6.496519721577726,False
radial_rich,KF3,0.9681099057197571,93.50348027842227,False
radial_rich,KF5,0.9471184015274048,70.99767981438515,False
radial_rich,KF,0.7374075055122375,5.336426914153132,False
radial_rich,KI,0.7374075055122375,5.336426914153132,False
