k,cluster,positive_coverage,positive_prevalence,background_prevalence,enrichment,fisher_p,medoid_structure_idx,medoid_site_idx,fdr_q,medoid_formula,center_type,geo_nX_available,geo_radial_cv,geo_planarity_ratio,geo_best_m,geo_best_psi,geo_psi6,geo_psi2,geo_psi3,geo_psi4,geo_psi5,geo_psi7,geo_psi8,geo_psi9,geo_psi10
64,42,0,0.0,0.012658227848101266,7.899375949300006e-05,1.0,707,8,1.0,MMe2,X,6,0.004806266616239431,0.16475358202170953,6,0.8995113196870992,0.8995113196870992,0.111420614710062,0.010394008467093232,0.18714214668251555,0.01964280482351765,0.026512926181011344,0.4717635816563605,0.035221516145386204,0.3364047778646074
64,43,2,0.2857142857142857,0.06469760900140648,4.416096267356761,0.07409017596030291,485,5,1.0,MMe3,M,6,0.017652665177296318,0.3196282689565921,8,0.8356860305009253,0.609059776661942,0.23000970439427776,0.08900157320922422,0.31162975005514043,0.11136177139084917,0.023238455811985973,0.8356860305009253,0.14234666706183519,0.19949951932200632
64,44,0,0.0,0.07313642756680731,1.3672889972600566e-05,1.0,647,2,1.0,MMe3,M,6,0.012901240821926336,0.23907488961995418,6,0.8526879243386982,0.8526879243386982,0.28132434815114415,0.064375968297289,0.4359185761219579,0.20544497846364543,0.3996100880320871,0.3209786301749582,0.25270588068508093,0.7554457842149568
64,45,0,0.0,0.009845288326300985,0.00010156111286410765,1.0,340,6,1.0,MMe3,M,6,0.013552012495863325,0.10084776929577191,10,0.5809458567707357,0.36367349232763485,0.15596832205914649,0.32636147711321073,0.47596935776267646,0.2893232020623338,0.26691686627887823,0.3506854213778273,0.410984907492573,0.5809458567707357
64,46,0,0.0,0.02250351617440225,4.4435525396340194e-05,1.0,669,80,1.0,M3Me8,X,6,0.04646744993100421,0.23771945479424558,6,0.9454967054830968,0.9454967054830968,0.03144819690292321,0.3268356572396238,0.07765040977123261,0.199290608088417,0.5589468381922749,0.08996660576873382,0.2779652157796346,0.21609966619868246
64,47,0,0.0,0.0028129395218002813,0.00035537366466221256,1.0,315,6,1.0,M5Me7,M,6,0.04522831312284696,0.25727834671806155,4,0.6125316618695421,0.25945459974332047,0.28309292039687284,0.22583480668959907,0.6125316618695421,0.26922712028873,0.3121218599514106,0.5832364238024685,0.25654888442480883,0.29815275346831654
64,48,0,0.0,0.008438818565400843,0.00011848595941380948,1.0,707,0,1.0,MMe2,M,6,0.1979805602332847,0.19183701535608608,8,0.6557174480578738,0.4313329256688468,0.25540269974409563,0.09232234865530806,0.3983818751553511,0.31650343577765044,0.33268908712728873,0.6557174480578738,0.1436963842538606,0.3054376512870061
64,49,0,0.0,0.026722925457102673,3.7419652348798944e-05,1.0,717,0,1.0,MMe,M,6,0.24361714759523723,0.23343778498447942,6,0.9999976905453691,0.9999976905453691,0.00018850465186430094,3.9904111675753865e-07,0.0003777714955178823,0.0011747806629974948,0.0016465351068718165,0.0007524895413606204,3.5911852459860533e-06,0.0009463283549600265
64,50,1,0.14285714285714285,0.030942334739803096,4.616766229574515,0.20457439884996947,587,34,1.0,MMe4,X,6,0.043678059395152014,0.2358881350046944,7,0.5836303065022234,0.5436944947778224,0.19488888658605205,0.13397376556524096,0.38829481771622726,0.4612888259487964,0.5836303065022234,0.4663513148838481,0.40967031338645465,0.24318694322516307
64,51,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,671,2,1.0,MMe2,M,6,0.2409258585130327,0.19302934608648725,4,0.9800511171300967,0.29184877791837766,0.3286483124856809,0.05311046185264145,0.9800511171300967,0.08269296635868406,0.12407250225118709,0.9228234103382209,0.13904219454297198,0.22183645055792123
64,52,0,0.0,0.014064697609001406,7.109494514939989e-05,1.0,562,160,1.0,M2Me5,X,6,0.024739638132114293,0.11257882904279691,8,0.8498699108113404,0.4512167832935518,0.13951049170629476,0.17174311729492459,0.14743137320332103,0.004065361837452096,0.37898304209071176,0.8498699108113404,0.26152986380864673,0.29727817744294877
64,53,0,0.0,0.026722925457102673,3.7419652348798944e-05,1.0,22,40,1.0,MMe3,X,6,0.011720797795662869,0.11414793424475188,7,0.6469355983893934,0.11814763209954222,0.258924615756474,0.09245684280075266,0.43998144786245635,0.14625819602808335,0.6469355983893934,0.36412678756623607,0.5087805501152352,0.36762347751509783
64,54,0,0.0,0.014064697609001406,7.109494514939989e-05,1.0,670,80,1.0,M5Me16,X,6,0.15091409201677114,0.12023068193004532,8,0.5208546217358645,0.4164276983485288,0.17959875968651048,0.38691596753243807,0.20732316120552288,0.15411938278844414,0.23330264257415845,0.5208546217358645,0.37450575643861705,0.357496717984877
64,55,0,0.0,0.11533052039381153,8.670656526380607e-06,1.0,323,24,1.0,MMe,M,6,0.1046504154542735,0.20642161829075265,6,0.9035154162120544,0.9035154162120544,2.0014830212433605e-16,0.21964128003172073,4.311322028175613e-16,4.1920210855210774e-16,1.0467283057891834e-16,6.587037401205794e-16,0.6165398451221382,1.1993206741129766e-15
64,56,0,0.0,0.01828410689170183,5.4689316607376314e-05,1.0,320,1,1.0,MMe2,M,6,0.0037665472398822676,0.1395708239421552,5,0.931727475002301,0.44150828695471245,0.15332303591286228,0.19674217464560284,0.008356572926735343,0.931727475002301,0.14337948036452308,0.2699145511575259,0.17818147367156736,0.7396528050681017
64,57,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,684,2,1.0,M2Me3,M,6,0.1916953950015303,0.21752334711022525,8,0.9100962106619593,0.5236116507798412,0.26702515459716947,0.05180825624682499,0.3100515367506802,0.12449542109048142,0.08480836952270626,0.9100962106619593,0.24164359251149642,0.043821528361162806
64,58,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,670,36,1.0,M5Me16,X,6,0.05195956225667934,0.15319730780446353,7,0.7802595334258358,0.3720699588132142,0.2656845286184865,0.19640173885194837,0.10952340918290367,0.14647451524536387,0.7802595334258358,0.20127241163815557,0.5135640682708125,0.40338910915551046
64,59,0,0.0,0.01969057665260197,5.078313522791806e-05,1.0,539,14,1.0,MMe2,X,6,0.01948960758258462,0.21011953181584264,4,0.8073156764486982,0.5680857706691754,0.25008973582456406,0.3742430219280656,0.8073156764486982,0.33633827365466445,0.499002242732481,0.44918499658109273,0.6509881038391943,0.5334314400407506
64,60,1,0.14285714285714285,0.05063291139240506,2.8213925989247426,0.3106111881283556,566,11,1.0,MMe5,X,6,0.013167293517477644,0.3170536534312456,6,0.705991769276955,0.705991769276955,0.14693451337982108,0.078420665384813,0.27912631661149523,0.33040416863809347,0.22703713247124332,0.430978426816268,0.18713959025775437,0.444078703938422
64,61,0,0.0,0.007032348804500703,0.00014217978203499463,1.0,615,77,1.0,M2Me3,X,6,0.025413657193337106,0.15803174830091282,7,0.8209416217767534,0.22487257650203818,0.2723920641517735,0.36862537028726206,0.27121272100907096,0.0971740493260959,0.8209416217767534,0.5899819010675019,0.36272227088507364,0.6316812393069727
64,62,0,0.0,0.008438818565400843,0.00011848595941380948,1.0,567,24,1.0,MMe3,X,6,0.026612890681153887,0.1739183522551804,6,0.9008930919357251,0.9008930919357251,0.1111746882983768,0.0037560806901987243,0.185247114961691,0.006909536871834172,0.025048063161061267,0.47331542021544615,0.004673270596661185,0.32762337340270925
64,63,1,0.14285714285714285,0.012658227848101266,11.284901778473786,0.09388945096283817,489,9,1.0,MMe4,X,6,0.07036416369206125,0.27871705421126847,3,0.7120520409813528,0.01403621813142027,2.0934566115783667e-16,0.7120520409813528,6.466380673514923e-16,4.842886213645296e-16,1.2907917702367806e-15,1.30329759228778e-15,0.6920630054450781,8.632038555647311e-16
96,0,0,0.0,0.12658227848101267,7.899937590493034e-06,1.0,116,5,1.0,MMe2,M,6,0.0001223631593907073,0.3263478588071955,6,0.9999999990007826,0.9999999990007826,1.0536743773065813e-05,1.7115370686934262e-13,2.1073820598020788e-05,9.024279117553916e-09,1.2634789850982082e-08,4.21463089462625e-05,1.5404619454182559e-12,5.268538407176637e-05
96,1,0,0.0,0.015471167369901548,6.46321860468837e-05,1.0,669,48,1.0,M3Me8,X,6,0.019047802077462043,0.22798448852120384,6,0.5486888382801947,0.5486888382801947,0.059105177826355354,0.3251457762283867,0.15262259017489976,0.539500970735531,0.2360343525509377,0.2279012259662718,0.2101951618442431,0.31042720064978796
96,2,0,0.0,0.10548523206751055,9.479910130451962e-06,1.0,185,36,1.0,MMe2,X,6,0.008505665374327412,0.1922106440556988,6,0.7825418567713547,0.7825418567713547,0.19458620944208582,0.14376852921347597,0.4710403475773759,0.4428865180110777,0.22202686804511815,0.4706910662192626,0.3010418828382916,0.3786528000569538
96,3,0,0.0,0.07032348804500703,1.4219797794475362e-05,1.0,619,1,1.0,MMe,X,6,7.348141890692665e-08,0.16666675125303984,6,0.8334290149316964,0.8334290149316964,0.6377310750892841,2.3664691618201993e-16,0.38793758717383675,2.2906525571057263e-16,4.999429050784246e-16,0.6500048941968353,6.476300976980079e-16,0.0206350713836907
96,4,1,0.14285714285714285,0.02390998593530239,5.974581861395595,0.16346034704206552,413,35,1.0,MMe5,X,6,0.045257921784259685,0.22500650845524373,5,0.9696041365210775,0.5919551477828794,0.19286028403474045,0.23092821275653627,0.4847752252979955,0.9696041365210775,0.1849649608770893,0.2739093522659741,0.4086771488669054,0.8817811508189431
96,5,0,0.0,0.03375527426160337,2.9624122385374333e-05,1.0,24,0,1.0,MMe3,M,6,0.00808040655537096,0.328352757943562,4,0.9998086165895783,0.33376389449575516,0.33338118262027017,0.3418044722022796,0.9998086165895783,0.3192174708306482,0.35308986686602584,0.9992346861239719,0.30794180078688516,0.33452887877850157
96,6,0,0.0,0.008438818565400843,0.00011848595941380948,1.0,312,7,1.0,M2Me3,M,6,0.03555883631826514,0.1776996715501493,10,0.693621889626977,0.5668928445051216,0.2541905834115344,0.18643770523051648,0.1918713247806803,0.3200061338710471,0.11757830412921838,0.34449183625745844,0.3568816158816233,0.693621889626977
96,7,0,0.0,0.005625879043600563,0.00017771841055252426,1.0,706,17,1.0,M2Me5,M,6,0.21949305651676335,0.17090461270102297,8,0.8437413238045544,0.4698276541680392,0.2703288049046507,0.08039344835300502,0.34574860610188823,0.19210325862735364,0.2087227892381604,0.8437413238045544,0.20674417559137281,0.16046919343044727
96,8,0,0.0,0.007032348804500703,0.00014217978203499463,1.0,316,95,1.0,M5Me7,X,6,0.02769503634304998,0.12681203796039778,7,0.5704300160421918,0.5692175669897104,0.1854237230114701,0.31648588772987596,0.17912878295428125,0.15330615730318636,0.5704300160421918,0.34004891182011737,0.2045791152149516,0.3708278659698343
96,9,1,0.14285714285714285,0.07735583684950774,1.846742300684596,0.4349934242470713,694,8,1.0,MMe3,X,6,0.020756408552177565,0.1982565140808747,7,0.7232417512565327,0.09866181670737993,0.1851340494838018,0.2920358160375897,0.2502814484564514,0.2668007202866447,0.7232417512565327,0.17395028637138282,0.38246588392716463,0.6618393680333551
96,10,0,0.0,0.004219409282700422,0.0002369438443088988,1.0,52,2,1.0,M4Me,M,6,0.23198530437701823,0.2857958573540357,6,0.7033205486981973,0.7033205486981973,0.06912448478351109,0.04267452217054493,0.015982803313603803,0.45641413711591927,0.3951656884846227,0.30396697825997926,0.2687259413910855,0.34522826013897123
96,11,0,0.0,0.01828410689170183,5.4689316607376314e-05,1.0,707,8,1.0,MMe2,X,6,0.004806266616239431,0.16475358202170953,6,0.8995113196870992,0.8995113196870992,0.111420614710062,0.010394008467093232,0.18714214668251555,0.01964280482351765,0.026512926181011344,0.4717635816563605,0.035221516145386204,0.3364047778646074
96,12,1,0.14285714285714285,0.052039381153305204,2.7451402101821385,0.31769741673790264,718,0,1.0,MMe4,M,6,0.020201173743511543,0.2910394741002802,4,0.8493878239617527,0.13028923692898195,0.29663495240173027,0.2564936174374825,0.8493878239617527,0.3756559453553165,0.41724046016272964,0.5231005407123629,0.40722966601780863,0.38007593199964235
96,13,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,307,23,1.0,MMe2,X,6,0.009917703282501265,0.16334231782556896,6,0.8892138996862003,0.8892138996862003,0.1138979979945973,0.15682195499423643,0.19144196454183426,0.7140653484092635,0.1813424626792041,0.47709615980774733,0.4109621723625715,0.34060515703678634
96,14,0,0.0,0.01969057665260197,5.078313522791806e-05,1.0,513,9,1.0,MMe3,X,6,0.02026506906105287,0.2791559190811963,6,0.8957704881264982,0.8957704881264982,0.07357501220731939,0.6544035346285179,0.10970053608582847,0.37050732155160604,0.18970342461803935,0.3170499700028807,0.5608034454868323,0.1400392573302755
96,15,1,0.14285714285714285,0.012658227848101266,11.284901778473786,0.09388945096283817,658,12,1.0,MMe4,X,6,0.04244953050726236,0.12828578655544762,8,0.523975232910062,0.3551800378319788,0.41591731427653733,0.014870277193861388,0.19851567402304698,0.3661967279879033,0.18462646523663587,0.523975232910062,0.1956190842621353,0.4234684810429288
96,16,0,0.0,0.0970464135021097,1.0304241647596935e-05,1.0,268,6,1.0,MMe2,M,6,0.014380925299689144,0.24315948920560065,4,0.48664380557314707,0.4580139647420301,0.17477515597776883,0.15980751139082383,0.48664380557314707,0.4117704535466366,0.31665038742029283,0.3606171666168624,0.2140047706264772,0.44903699444397194
96,17,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,485,25,1.0,MMe3,X,6,0.045543251427288864,0.1602423627711912,6,0.8970424996955164,0.8970424996955164,0.11208983429250073,0.014088521987566006,0.18876768628011104,0.03258367351061737,0.04435273963192744,0.47283401126787855,0.0454877524683104,0.34036202850304936
96,18,0,0.0,0.04219409282700422,2.3699438323311737e-05,1.0,245,0,1.0,MMe,M,6,0.19707775037236255,0.16482022572070573,10,0.8682728340116941,0.030793950944038508,0.1474025300557023,0.12205872390828684,0.28674076573763285,0.6320776284826328,0.19089079918201862,0.31580863333367737,0.06656051844841038,0.8682728340116941
96,19,0,0.0,0.015471167369901548,6.46321860468837e-05,1.0,53,8,1.0,M6Me7,M,6,0.10228633245428531,0.23668023960123388,6,0.5717087390885423,0.5717087390885423,0.06088679243274218,0.24419724602831272,0.21556449249059784,0.5146055108982509,0.2856557290057075,0.287359367821518,0.35255521867267,0.2905726893604224
96,20,0,0.0,0.005625879043600563,0.00017771841055252426,1.0,615,77,1.0,M2Me3,X,6,0.025413657193337106,0.15803174830091282,7,0.8209416217767534,0.22487257650203818,0.2723920641517735,0.36862537028726206,0.27121272100907096,0.0971740493260959,0.8209416217767534,0.5899819010675019,0.36272227088507364,0.6316812393069727
96,21,0,0.0,0.05625879043600562,1.777468405499092e-05,1.0,106,28,1.0,MMe2,X,6,0.008514368371040195,0.19221395009276485,6,0.782544145417232,0.782544145417232,0.19459392289601105,0.143755354619046,0.4710291775115937,0.44289683419824766,0.22201614689406082,0.4707004427008235,0.3010229897818106,0.3786382845384093
96,22,0,0.0,0.015471167369901548,6.46321860468837e-05,1.0,533,12,1.0,M6Me13,X,6,0.04363691853619955,0.240997598544803,4,0.5629850820979442,0.21565071039428668,0.11583453304748588,0.19483851887848835,0.5629850820979442,0.4219258039783747,0.23644670434516887,0.5161037370925236,0.042760419863773734,0.3236849161645476
96,23,1,0.14285714285714285,0.04360056258790436,3.276445484473842,0.27422585538104016,566,14,1.0,MMe5,X,6,0.012530252531520738,0.3181128037745078,5,0.5617875859396961,0.5404738795993795,0.16910490925325097,0.20430270622658772,0.5198233782208508,0.5617875859396961,0.09747271838052116,0.5069722237255613,0.34907759780093583,0.16499895191401343
96,24,0,0.0,0.0970464135021097,1.0304241647596935e-05,1.0,148,20,1.0,MMe2,X,6,0.006592414981671172,0.1914875567480606,6,0.7820502225220406,0.7820502225220406,0.19290109322400753,0.14664364235886998,0.4735062358940997,0.4406605816331296,0.224401985467841,0.46861016218201385,0.30520331682421525,0.3820417422388216
96,25,0,0.0,0.009845288326300985,0.00010156111286410765,1.0,43,4,1.0,MMe3,X,6,0.14748299243359314,0.22765095098127436,6,0.7616074207401441,0.7616074207401441,0.19466021754072824,0.10593614131877081,0.4354591949532124,0.5295007719861685,0.08518377890732709,0.11064496659685011,0.37245915001520036,0.4540983352160595
96,26,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,50,34,1.0,MMe2,X,6,0.0036261461803359122,0.16720099720426643,6,0.8877671168833949,0.8877671168833949,0.10922186636345013,0.22607819202410034,0.18928451587698025,0.5879607642014862,0.36796872140399384,0.44784676614531055,0.618607263484222,0.35597699445271624
96,27,0,0.0,0.005625879043600563,0.00017771841055252426,1.0,669,12,1.0,M3Me8,M,6,0.16494527522259653,0.2425897075450434,6,0.8354101105310457,0.8354101105310457,0.09878444018904164,0.05001529964428357,0.21443592876954404,0.20191266208008815,0.2912489812538197,0.2759540598412809,0.31355569730971505,0.447532656201547
96,28,1,0.14285714285714285,0.02531645569620253,5.642673757243731,0.1718257435716449,379,4,1.0,MMe3,X,6,0.019061403364374934,0.17126563820468574,10,0.6143631611766702,0.06845574859129154,0.2707776990286207,0.1254517336892013,0.47492538441766535,0.3372761749074261,0.1869193850621499,0.3576916996982484,0.17165929540962677,0.6143631611766702
96,29,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,718,5,1.0,MMe4,X,6,0.04338525829884255,0.20541430847063638,5,0.7209637334539262,0.4379963078909609,0.1243168967196657,0.4630788845267821,0.4317694714438661,0.7209637334539262,0.4422939682370276,0.6048048857567158,0.6490562727640746,0.14640058172921044
96,30,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,320,1,1.0,MMe2,M,6,0.0037665472398822676,0.1395708239421552,5,0.931727475002301,0.44150828695471245,0.15332303591286228,0.19674217464560284,0.008356572926735343,0.931727475002301,0.14337948036452308,0.2699145511575259,0.17818147367156736,0.7396528050681017
96,31,0,0.0,0.008438818565400843,0.00011848595941380948,1.0,615,3,1.0,M2Me3,M,6,0.017849363388448527,0.3191331721598264,8,0.6677728652705479,0.39774538370494217,0.2905725930299541,0.09122613620715642,0.4840267307072458,0.1875804266716917,0.21471484261659288,0.6677728652705479,0.11536653842747716,0.3746510285728878
96,32,0,0.0,0.02109704641350211,4.739775334649138e-05,1.0,561,72,1.0,M2Me5,X,6,0.027476477944634835,0.12446295829912304,6,0.6541117621939928,0.6541117621939928,0.30800415742119713,0.21431822908502773,0.05113284981719563,0.38182360059543335,0.12007779202774652,0.10964621313872146,0.2436473441777759,0.41005597805717825
96,33,0,0.0,0.009845288326300985,0.00010156111286410765,1.0,671,6,1.0,MMe2,M,6,0.24132874022539305,0.19298807391771508,4,0.9798261958326977,0.2908509549323745,0.3285341739346457,0.05149003910456583,0.9798261958326977,0.08070807942942927,0.12071275471305137,0.9219824996220999,0.13729983372472987,0.21924348644820152
96,34,0,0.0,0.15330520393811534,6.522893231402866e-06,1.0,104,14,1.0,MMe2,X,6,0.00523987692192438,0.19097642509304263,6,0.7816603485603132,0.7816603485603132,0.19171985828739344,0.28690251193043304,0.4752552894880094,0.19346395608847805,0.49048643976169076,0.46717311230248876,0.03403517688686409,0.3845326156926373
96,35,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,22,40,1.0,MMe3,X,6,0.011720797795662869,0.11414793424475188,7,0.6469355983893934,0.11814763209954222,0.258924615756474,0.09245684280075266,0.43998144786245635,0.14625819602808335,0.6469355983893934,0.36412678756623607,0.5087805501152352,0.36762347751509783
96,36,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,697,11,1.0,MMe2,M,6,0.322467311268198,0.1229112210517252,7,0.9320968186783377,0.3070076499657316,0.12197858239951585,0.35107988452470595,0.5044721985931836,0.060906354254347025,0.9320968186783377,0.30653115806242903,0.1885636023934294,0.169732781976992
96,37,0,0.0,0.004219409282700422,0.0002369438443088988,1.0,665,2,1.0,M15Me47,M,6,0.21171429780790224,0.2021994469264399,4,0.9940397920891605,0.34352535979599613,0.3345068167614271,0.03194718530291996,0.9940397920891605,0.04931531441048288,0.07657968155162889,0.9763238403407465,0.08455209375719933,0.3597697447847058
96,38,0,0.0,0.02531645569620253,3.949843981162744e-05,1.0,646,6,1.0,MMe6,X,6,0.048196001703400305,0.1566139781508563,5,0.4746836454307433,0.33229558229573686,0.3409311572179963,0.014987888918781686,0.04304376195395469,0.4746836454307433,0.31261177610893615,0.09033133010848209,0.05944127198444551,0.30627347767600366
96,39,0,0.0,0.029535864978902954,3.3855996589829744e-05,1.0,254,9,1.0,MMe,X,6,2.7068091995143915e-08,-2.1255539969849817e-46,6,0.9999999999999869,0.9999999999999869,3.8280064525627225e-08,2.424120458573898e-16,7.656012455817393e-08,2.4836383336901643e-16,2.1937832479093414e-16,1.5312026657520474e-07,2.823048902513451e-16,1.9140030068936574e-07
96,40,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,231,8,1.0,MMe3,X,6,0.1908869590254758,0.1684737863985482,3,0.5784341212052303,0.37979673323455654,0.22104634828423422,0.5784341212052303,0.5031949694037018,0.20803139458024478,0.058845402430918514,0.48201362487193183,0.344995631161962,0.5197233468211931
96,41,2,0.2857142857142857,0.05625879043600562,5.07849893325289,0.05818878565482536,215,0,1.0,MMe3,M,6,0.00030086187290574777,0.32250804724905596,6,0.9347094248048061,0.9347094248048061,0.006527475948275623,0.18015121126862,0.013020039542447213,0.005304724779614601,0.00906392225250252,0.02279290644190896,0.5166536858462636,0.028158045741211207
96,42,0,0.0,0.016877637130801686,5.9246489645488504e-05,1.0,286,3,1.0,MMe2,M,6,0.2586638486589721,0.144052725507215,6,0.896424415115153,0.896424415115153,0.10813667088976289,0.31805258759377253,0.17725047900200802,0.4301458756146391,0.27797847507533197,0.4545960096868782,0.20968386144522386,0.2972246270375566
96,43,0,0.0,0.02531645569620253,3.949843981162744e-05,1.0,447,2,1.0,MMe4,X,6,0.05513465608134547,0.14103716403864056,4,0.6857507731045032,0.4582106590133748,0.080387790155829,0.41557662691161046,0.6857507731045032,0.5685510198730359,0.5767859329386029,0.5350651146844317,0.45945463360660577,0.5870385040722857
96,44,0,0.0,0.01828410689170183,5.4689316607376314e-05,1.0,281,23,1.0,MMe2,X,6,0.02743575475152731,0.08863721313939112,6,0.9059462336370967,0.9059462336370967,0.3067586213064113,0.02226815980258298,0.29418594538578835,0.3532878006708652,0.3928551865138098,0.3568494551283627,0.17203549576265556,0.4006775047693698
96,45,2,0.2857142857142857,0.04781997187060478,5.974685886505641,0.04380578242753399,678,1,1.0,MMe5,M,6,0.05217478552721457,0.3054674587684035,8,0.8885408286301704,0.26497581019471717,0.34959707399842,0.4177217936616477,0.32104959813000955,0.19087173324584997,0.10002184159783899,0.8885408286301704,0.5073627827792867,0.36123844566544266
96,46,0,0.0,0.0028129395218002813,0.00035537366466221256,1.0,319,0,1.0,M7Me9,M,6,0.07361446322383304,0.23314300879602534,9,0.735540776499263,0.3569019598054574,0.13127427566000352,0.24762333331761918,0.13633698396477434,0.5423919147378498,0.41126644427958514,0.1457378800699863,0.735540776499263,0.20014957476559758
96,47,1,0.14285714285714285,0.04360056258790436,3.276445484473842,0.27422585538104016,480,0,1.0,MMe3,M,6,7.361275912155836e-07,0.23966419333099398,10,0.7163244026350499,0.0740892121212369,0.45328511440782276,0.12036434021977262,0.3052897628909564,0.24111708838325513,0.18944231822779267,0.712730893018696,0.08385025935033293,0.7163244026350499
96,48,0,0.0,0.06469760900140648,1.545628283875873e-05,1.0,552,23,1.0,MMe2,X,6,0.03560605619964715,0.20471286981438577,7,0.5872251916722012,0.32409753151664145,0.18907063986054395,0.16795190194155196,0.48594154320484173,0.534696409589222,0.5872251916722012,0.4644947902897347,0.4591769858851486,0.5021006612177937
96,49,0,0.0,0.007032348804500703,0.00014217978203499463,1.0,505,12,1.0,MMe3,X,6,0.12655378418457283,0.23067612504779011,8,0.7622605337197205,0.7359790612527136,0.18991891131126118,0.011229962476748104,0.27081659619717413,0.0408959241220878,0.0015499142498235547,0.7622605337197205,0.07435966296779244,0.251317522450553
96,50,0,0.0,0.014064697609001406,7.109494514939989e-05,1.0,314,24,1.0,M4Me7,X,6,0.015620844891864381,0.16625872004530956,4,0.467075895237139,0.05525709644493982,0.28114526469439466,0.24968275358145017,0.467075895237139,0.17423002552901587,0.2910518435158422,0.3819479830847775,0.13664928058136197,0.16744729478694131
96,51,0,0.0,0.026722925457102673,3.7419652348798944e-05,1.0,327,0,1.0,MMe2,M,6,0.26925449464678763,0.13939395688116385,6,0.7241004022127209,0.7241004022127209,0.158312864703194,0.3827529173483951,0.23132669812525755,0.06314639607298075,0.3341710124039364,0.5455342886116739,0.6508465194567347,0.22124829903201007
96,52,0,0.0,0.02812939521800281,3.554873624242658e-05,1.0,324,2,1.0,MMe,X,6,0.06187389707746084,0.2047498941095446,8,0.9968308087106662,0.38206256590148213,0.31707736858222046,2.2561041926882908e-06,0.33254056414873007,4.136326489027434e-06,4.981835210286315e-06,0.9968308087106662,7.757756610845174e-06,0.25224672605432796
96,53,0,0.0,0.014064697609001406,7.109494514939989e-05,1.0,562,149,1.0,M2Me5,X,6,0.024739638132114734,0.11257882904279705,8,0.8498699108113409,0.4512167832935516,0.13951049170629498,0.1717431172949246,0.14743137320332073,0.004065361837452869,0.37898304209071126,0.8498699108113409,0.2615298638086474,0.2972781774429479
96,54,3,0.42857142857142855,0.07876230661040788,5.441270142343115,0.014554885034685498,210,7,1.0,MMe3,X,6,0.019883144455395022,0.18761528141240358,6,0.7277042690463394,0.7277042690463394,0.21643874832564206,0.17677785128674295,0.43300261644850085,0.5451302368885302,0.11061869313097589,0.49305950677344634,0.2580361149579168,0.26194276228690944
96,55,0,0.0,0.004219409282700422,0.0002369438443088988,1.0,318,24,1.0,M7Me9,M,6,1.6132376073976022e-16,0.31948763783790746,6,1.0,1.0,2.6253809401839307e-15,2.0687784610393942e-17,5.2050729198763195e-15,6.069670494678223e-16,8.328728399492168e-16,1.0471240251282618e-14,2.068778461039394e-16,1.315917439553863e-14
96,56,0,0.0,0.0028129395218002813,0.00035537366466221256,1.0,286,31,1.0,MMe2,X,6,0.010387294632554996,0.12350239057841811,6,0.8777007992347079,0.8777007992347079,0.3108295240126681,0.034738110486637934,0.2597277146128618,0.17601833425333105,0.27597582520577146,0.3285256151344591,0.08167170157026872,0.34878043533471276
96,57,0,0.0,0.008438818565400843,0.00011848595941380948,1.0,561,1,1.0,M2Me5,M,6,0.19035366553466015,0.1968168425149925,8,0.632627401427681,0.35902224275441036,0.27147693654849336,0.1187783167245312,0.39384716425064203,0.3566628162830305,0.4035104444527108,0.632627401427681,0.1873712839026018,0.19282162985082493
96,58,1,0.14285714285714285,0.030942334739803096,4.616766229574515,0.20457439884996947,587,34,1.0,MMe4,X,6,0.043678059395152014,0.2358881350046944,7,0.5836303065022234,0.5436944947778224,0.19488888658605205,0.13397376556524096,0.38829481771622726,0.4612888259487964,0.5836303065022234,0.4663513148838481,0.40967031338645465,0.24318694322516307
96,59,0,0.0,0.004219409282700422,0.0002369438443088988,1.0,315,17,1.0,M5Me7,M,6,0.21557507885593932,0.16486637454852685,6,0.8192589583968412,0.8192589583968412,0.11159924407540804,0.1570762847404955,0.23289632568829954,0.0863399608249594,0.21074862023414384,0.35074294347583923,0.4114518727511593,0.49052086746961904
96,60,0,0.0,0.05063291139240506,1.974960994520358e-05,1.0,664,0,1.0,MMe2,M,6,4.319554559679592e-05,0.30885220086540605,6,0.9999983602801132,0.9999983602801132,0.0004199114581577643,9.362829934353004e-08,0.0008403493041682907,0.00019028899543567255,0.0002663052409456316,0.0016785902294411742,8.426522022282738e-07,0.0021021856921692563
96,61,0,0.0,0.011251758087201125,8.886710193631541e-05,1.0,713,9,1.0,MMe3,X,6,0.056408738827623456,0.23426238306761124,6,0.6362473781652447,0.6362473781652447,0.1990435274109383,0.037628471564061475,0.3813876344436783,0.28558865902569364,0.3262372203116095,0.45905134884312043,0.08666886956270647,0.24554062261613227
