formula,local_median_pct,local_min_pct,local_max_pct,local_mean_pct,local_top20_count,local_top10_count,n_configs,reserved_formula,median_mean_percentile,min_mean_percentile,median_nearest_percentile,min_nearest_percentile,settings,topology_max_frac_exact6,topology_any_fallback
KF3,82.36658932714616,45.707656612529,94.66357308584686,79.1569992266048,4,2,6,False,70.60478199718706,30.801687763713083,24.542897327707458,21.237693389592124,6.0,0.3333333333333333,False
W5I16,86.07888631090488,52.43619489559165,90.02320185614849,80.20108275328693,4,1,6,False,81.50492264416314,75.24613220815752,62.51758087201125,28.973277074542896,6.0,0.015625,True
MoF6,84.57076566125289,75.1740139211137,93.96751740139212,83.25599381283835,4,1,6,False,75.31645569620252,67.51054852320675,86.42756680731364,81.71589310829818,6.0,1.0,True
RbI3,84.10672853828305,50.81206496519721,90.02320185614849,78.11291569992265,4,1,6,False,76.51195499296765,72.0112517580872,64.69760900140648,33.33333333333333,6.0,0.0,False
OsCl4,81.4385150812065,75.87006960556845,98.37587006960557,82.94663573085847,4,1,6,False,98.66385372714488,94.09282700421942,88.88888888888889,86.91983122362869,6.0,0.5,True
CsBr3,80.97447795823666,44.5475638051044,95.35962877030161,78.15158546017015,4,1,6,False,52.109704641350206,22.925457102672294,20.88607594936709,17.440225035161745,6.0,0.0,False
TaCl4,80.8584686774942,73.78190255220419,92.11136890951276,81.05181747873164,4,1,6,False,97.39803094233474,95.0773558368495,87.41209563994374,84.24753867791843,6.0,1.0,True
WCl5,80.16241299303945,77.7262180974478,93.27146171693735,82.67594740912607,4,1,6,False,82.55977496483825,79.32489451476793,99.71870604781998,99.43741209563994,6.0,1.0,True
Ag2F5,83.29466357308584,53.1322505800464,84.68677494199535,77.9582366589327,4,0,6,False,80.52039381153305,73.69901547116737,71.37834036568213,67.79184247538677,6.0,0.5,False
Ag3F8,82.36658932714617,55.4524361948956,84.45475638051045,77.1461716937355,4,0,6,False,86.42756680731364,84.9507735583685,75.17580872011251,72.43319268635724,6.0,0.75,True
TlBr2,82.25058004640371,43.619489559164734,87.70301624129931,76.8754833720031,4,0,6,False,32.9817158931083,30.66104078762307,22.151898734177216,22.081575246132207,6.0,0.0,False
SnI3,81.67053364269142,67.51740139211137,82.830626450116,78.15158546017015,4,0,6,False,88.32630098452884,85.37271448663853,83.89592123769339,81.0126582278481,6.0,0.0,False
Zr2Cl5,81.67053364269142,52.204176334106734,87.23897911832947,75.56071152358855,4,0,6,False,79.88748241912799,77.21518987341773,66.52601969057665,63.71308016877637,6.0,0.0,False
PtCl3,81.20649651972158,77.49419953596288,82.5986078886311,80.74245939675174,4,0,6,False,99.929676511955,99.85935302391,85.72433192686358,84.24753867791843,6.0,0.8333333333333334,True
TlI3,80.74245939675174,52.90023201856149,85.1508120649652,74.63263727764888,4,0,6,False,76.44163150492264,73.55836849507736,71.58931082981715,47.39803094233474,6.0,0.0,False
NbCl4,80.16241299303944,73.31786542923435,93.50348027842227,80.70378963650425,3,1,6,False,97.1167369901547,94.51476793248943,86.9901547116737,84.38818565400844,6.0,1.0,True
TaCl5,79.93039443155453,77.49419953596288,91.87935034802784,82.2892498066512,3,1,6,True,,,,,,1.0,True
SnF3,79.11832946635731,66.8213457076566,93.7354988399072,79.4276875483372,3,1,6,False,60.47819971870605,36.9901547116737,25.87904360056259,21.659634317862167,6.0,0.0,False
PbCl4,82.36658932714616,77.9582366589327,89.55916473317865,82.94663573085846,3,0,6,False,80.23909985935302,79.74683544303798,72.78481012658227,64.27566807313643,6.0,1.0,True
PdBr2,81.78654292343387,37.35498839907193,88.63109048723898,75.94740912606342,3,0,6,False,57.45428973277075,45.9915611814346,23.347398030942333,23.066104078762308,6.0,1.0,True
PtI2,80.97447795823666,33.17865429234338,86.77494199535964,72.73781902552204,3,0,6,False,52.18002812939522,28.551336146272853,24.331926863572438,21.9409282700422,6.0,1.0,True
PtCl2,80.51044083526682,42.92343387470998,89.79118329466357,76.5661252900232,3,0,6,False,60.970464135021096,46.132208157524616,25.73839662447257,23.90998593530239,6.0,0.0,False
W3Br8,80.04640371229698,47.56380510440835,83.29466357308584,75.13534416086621,3,0,6,False,74.12095639943742,63.85372714486639,36.56821378340366,24.613220815752463,6.0,0.0625,False
TlCl2,79.81438515081206,41.29930394431555,86.77494199535964,74.20726991492653,3,0,6,False,28.9732770745429,20.81575246132208,21.870604781997187,20.39381153305204,6.0,0.0,False
PdI2,79.69837587006961,40.13921113689095,85.84686774941996,72.31245166279969,3,0,6,False,52.60196905766526,28.129395218002813,25.457102672292542,22.36286919831224,6.0,1.0,True
Ta2Cl5,79.58236658932715,48.72389791183295,84.22273781902551,73.08584686774942,3,0,6,False,75.52742616033755,74.1209563994374,59.985935302391,39.24050632911392,6.0,0.0,False
CuCl2,78.77030162412993,33.64269141531322,84.22273781902551,70.88167053364269,3,0,6,False,59.56399437412096,46.69479606188467,24.89451476793249,24.75386779184248,6.0,1.0,True
CsI4,77.03016241299304,47.79582366589327,91.87935034802784,76.41144624903326,2,2,6,False,78.69198312236287,63.15049226441632,51.265822784810126,24.47257383966245,6.0,0.0,False
MoCl5,78.88631090487239,77.26218097447796,96.98375870069606,82.48259860788863,2,1,6,False,84.73980309423348,81.15330520393812,96.20253164556962,95.49929676511954,6.0,1.0,True
WCl4,78.88631090487239,70.99767981438515,90.48723897911833,78.42227378190255,2,1,6,False,96.76511954992966,94.79606188466948,80.9423347398031,78.48101265822784,6.0,1.0,True
MoF5,78.30626450116009,74.24593967517401,90.71925754060325,79.77571539056459,2,1,6,False,84.45850914205344,82.41912798874824,93.45991561181437,92.54571026722924,6.0,0.4,False
TaBr5,75.40603248259862,71.46171693735499,95.1276102088167,78.5769528228925,2,1,6,False,84.52883263009846,81.57524613220815,97.46835443037976,96.76511954992968,6.0,1.0,True
CrI2,77.84222737819026,32.71461716937355,83.52668213457076,70.14694508894046,2,0,6,False,60.47819971870605,54.289732770745424,26.722925457102672,24.89451476793249,6.0,1.0,True
UF5,77.61020881670534,68.21345707656613,88.8631090487239,78.73163186388244,2,0,6,False,86.70886075949366,83.82559774964838,76.44163150492264,75.24613220815752,6.0,0.6,True
TlCl3,77.61020881670532,20.185614849187935,81.90255220417633,66.20262954369683,2,0,6,False,16.10407876230661,15.330520393811534,18.07313642756681,17.018284106891702,6.0,0.0,False
NbF4,77.1461716937355,74.70997679814386,88.63109048723898,79.62103634957462,2,0,6,False,95.14767932489453,90.9985935302391,88.0450070323488,84.81012658227847,6.0,1.0,True
NbBr5,76.21809744779583,72.62180974477958,96.75174013921114,79.04098994586234,1,1,6,False,85.9353023909986,82.27848101265823,93.38959212376932,92.9676511954993,6.0,1.0,True
NbBr4,76.21809744779583,64.96519721577727,93.03944315545245,75.90873936581593,1,1,6,False,96.9057665260197,94.23347398030944,82.55977496483825,78.19971870604782,6.0,1.0,True
RuF4,73.31786542923435,71.22969837587007,95.59164733178655,77.1461716937355,1,1,6,False,95.8509142053446,94.65541490857946,82.91139240506328,77.49648382559775,6.0,1.0,True
WBr4,72.2737819025522,61.7169373549884,91.87935034802784,72.2737819025522,1,1,6,False,95.56962025316456,93.24894514767934,75.31645569620252,71.0267229254571,6.0,1.0,True
RuF5,71.80974477958236,67.28538283062645,94.89559164733178,75.44470224284609,1,1,6,False,85.8649789029536,83.12236286919831,90.57665260196906,89.87341772151899,6.0,0.6,True
UCl5,71.11368909512761,68.90951276102089,95.35962877030161,75.48337200309358,1,1,6,False,85.65400843881856,81.85654008438819,88.67791842475387,86.63853727144867,6.0,1.0,True
PtI4,70.76566125290023,69.60556844547564,97.4477958236659,75.67672080433101,1,1,6,False,97.25738396624472,97.0464135021097,75.59774964838255,70.88607594936708,6.0,0.125,True
UI4,70.53364269141531,64.73317865429235,97.21577726218096,73.9752513534416,1,1,6,False,96.27285513361464,93.81153305203938,80.9423347398031,74.54289732770746,6.0,1.0,True
NbI5,69.95359628770302,62.87703016241299,95.82366589327145,72.50580046403712,1,1,6,False,85.79465541490859,80.73136427566807,88.46694796061884,85.37271448663853,6.0,1.0,True
TaI5,69.60556844547564,60.556844547563806,96.51972157772622,72.11910286156225,1,1,6,False,85.58368495077356,81.0126582278481,91.20956399437412,90.71729957805908,6.0,1.0,True
RhF5,69.48955916473318,63.10904872389791,94.43155452436194,72.42846094354215,1,1,6,False,85.65400843881855,82.70042194092827,87.55274261603375,85.23206751054853,6.0,0.8,False
PaCl5,67.40139211136892,59.62877030162414,92.34338747099768,69.83758700696056,1,1,6,False,87.27144866385373,81.85654008438819,79.60618846694797,76.93389592123769,6.0,0.0,False
OsF5,66.24129930394432,61.02088167053365,93.7354988399072,70.53364269141532,1,1,6,False,85.16174402250351,82.55977496483825,86.21659634317862,84.52883263009845,6.0,0.45,False
PdF4,63.45707656612528,60.32482598607889,94.66357308584686,69.1415313225058,1,1,6,False,94.44444444444444,92.54571026722924,75.0351617440225,69.62025316455697,6.0,1.0,True
IrF4,61.1368909512761,57.540603248259856,94.19953596287704,67.05336426914154,1,1,6,False,93.38959212376936,91.42053445850914,73.55836849507736,69.05766526019691,6.0,1.0,True
PaBr5,60.324825986078885,55.91647331786543,91.415313225058,65.77726218097447,1,1,6,False,84.73980309423348,78.05907172995781,82.70042194092827,78.90295358649789,6.0,1.0,True
UBr5,59.51276102088167,55.22041763341067,92.80742459396751,65.66125290023201,1,1,6,False,84.45850914205346,79.0436005625879,82.9817158931083,79.46554149085794,6.0,1.0,True
PtF4,56.84454756380511,53.36426914153132,91.1832946635731,63.225058004640374,1,1,6,False,91.9831223628692,90.154711673699,72.9957805907173,68.77637130801688,6.0,1.0,True
AuF5,52.204176334106734,46.403712296983755,91.64733178654292,59.97679814385151,1,1,6,False,83.26300984528832,78.76230661040788,78.83263009845288,73.55836849507736,6.0,0.5,False
UBr4,49.88399071925754,45.011600928074245,90.95127610208816,56.99922660479505,1,1,6,False,85.72433192686357,82.13783403656821,76.65260196905766,69.19831223628692,6.0,0.0,False
PdF3,79.23433874709977,76.33410672853829,81.20649651972158,78.92498066511988,1,0,6,False,95.7805907172996,92.68635724331928,88.1153305203938,87.34177215189874,6.0,1.0,True
PtBr3,78.65429234338748,75.87006960556845,80.97447795823666,78.61562258314,1,0,6,False,99.78902953586498,99.57805907172995,88.0450070323488,86.21659634317862,6.0,0.8333333333333334,True
PtI3,78.30626450116009,77.03016241299304,80.74245939675174,78.53828306264501,1,0,6,False,99.29676511954992,98.59353023909986,84.59915611814345,83.54430379746836,6.0,1.0,True
FeCl3,77.03016241299304,74.0139211136891,81.90255220417633,77.64887857695282,1,0,6,True,,,,,,1.0,True
Sn3F8,77.03016241299304,53.82830626450116,83.75870069605568,73.85924207269915,1,0,6,False,80.30942334739804,78.34036568213783,79.0436005625879,70.60478199718706,6.0,0.25,True
TaF5,72.15777262180976,67.74941995359629,89.32714617169374,74.47795823665894,1,0,6,False,85.51336146272857,83.54430379746836,87.27144866385373,84.24753867791843,6.0,0.6,False
NbF5,71.22969837587007,65.19721577726219,89.0951276102088,73.00850734725445,1,0,6,False,85.16174402250351,83.26300984528832,85.0914205344585,83.54430379746836,6.0,0.7,False
NbI4,70.41763341067286,57.076566125290014,89.55916473317865,69.37354988399072,1,0,6,False,94.44444444444444,91.9831223628692,74.26160337552743,69.33895921237693,6.0,1.0,True
ZrCl3,65.08120649651971,59.164733178654295,81.20649651972158,67.55607115235885,1,0,6,False,90.36568213783404,89.17018284106891,91.9127988748242,89.73277074542897,6.0,1.0,True
WCl6,57.77262180974478,51.27610208816705,84.91879350348029,63.03170920340295,1,0,6,False,75.31645569620252,67.65119549929676,85.65400843881858,81.29395218002813,6.0,1.0,True
SnF4,56.380510440835266,52.90023201856149,83.06264501160094,61.63959783449343,1,0,6,False,91.06891701828413,90.71729957805908,71.72995780590716,69.47960618846695,6.0,1.0,True
CdCl4,56.380510440835266,20.649651972157773,87.23897911832947,55.33642691415313,1,0,6,False,18.77637130801688,18.424753867791843,18.0028129395218,17.580872011251756,6.0,0.0,False
WF6,55.800464037122964,52.204176334106734,85.84686774941996,62.60634184068059,1,0,6,False,75.38677918424754,66.66666666666666,85.0914205344585,81.15330520393812,6.0,0.5,True
PbF4,55.220417633410676,51.27610208816705,81.4385150812065,60.092807424593964,1,0,6,False,90.22503516174402,89.59212376933895,71.80028129395218,68.35443037974683,6.0,1.0,True
ZrF4,53.59628770301624,39.90719257540603,82.5986078886311,56.264501160092806,1,0,6,False,77.77777777777777,74.40225035161744,71.30801687763713,70.042194092827,6.0,0.625,False
Tb4F15,51.50812064965197,41.9953596287703,81.90255220417633,55.18174787316318,1,0,6,False,79.39521800281294,75.10548523206751,76.16033755274262,74.54289732770746,6.0,0.4666666666666667,False
PtF5,50.812064965197216,44.31554524361949,89.79118329466357,57.927300850734724,1,0,6,False,82.63009845288326,77.63713080168776,74.89451476793249,69.90154711673699,6.0,0.9,True
OsF6,50.696055684454755,45.707656612529,87.23897911832947,58.31399845320959,1,0,6,False,75.52742616033755,65.9634317862166,83.40365682137833,80.45007032348805,6.0,0.6666666666666666,False
IrF6,48.95591647331786,44.779582366589324,86.77494199535964,57.037896365042535,1,0,6,False,75.52742616033755,66.1040787623066,83.12236286919831,80.028129395218,6.0,0.6666666666666666,False
UF4,48.37587006960557,40.37122969837587,80.74245939675174,53.17092034029389,1,0,6,False,76.09001406469761,73.69901547116737,69.69057665260198,68.21378340365682,6.0,0.3333333333333333,False
ThI4,46.75174013921114,37.58700696055685,88.39907192575406,52.12683681361176,1,0,6,False,77.84810126582278,73.9803094233474,70.74542897327707,69.90154711673699,6.0,0.0,False
HfF4,45.70765661252901,36.65893271461717,80.2784222737819,50.42536736272236,1,0,6,False,74.68354430379748,72.57383966244726,69.971870604782,67.65119549929676,6.0,0.6666666666666666,False
CeF4,44.66357308584686,37.12296983758701,80.04640371229699,49.80665119876257,1,0,6,False,73.48804500703235,71.72995780590718,69.26863572433193,67.08860759493672,6.0,0.3333333333333333,False
ReCl6,42.34338747099768,25.986078886310903,86.5429234338747,48.453209590100535,1,0,6,False,75.17580872011251,65.68213783403657,80.80168776371309,76.79324894514767,6.0,1.0,True
WBr6,41.9953596287703,24.593967517401392,86.3109048723898,47.79582366589327,1,0,6,False,75.10548523206751,65.54149085794656,79.957805907173,76.37130801687763,6.0,1.0,True
UCl6,41.29930394431554,24.361948955916475,87.00696055684455,47.409126063418405,1,0,6,False,74.9648382559775,65.40084388185655,80.09845288326301,76.09001406469761,6.0,1.0,True
UCl4,38.74709976798144,18.793503480278424,85.38283062645012,40.448569218870844,1,0,6,False,78.83263009845288,75.24613220815752,73.83966244725738,71.30801687763713,6.0,0.0,False
PaBr4,36.774941995359626,18.097447795823665,84.22273781902551,38.824439288476405,1,0,6,False,77.0042194092827,74.68354430379746,73.55836849507736,71.0267229254571,6.0,0.0,False
PaCl4,36.31090487238979,18.329466357308586,83.75870069605568,38.70843000773395,1,0,6,False,76.37130801687763,74.26160337552743,73.27707454289734,70.88607594936708,6.0,0.0,False
BiF5,35.84686774941996,18.097447795823665,83.29466357308584,40.98994586233565,1,0,6,False,79.957805907173,74.54289732770746,65.9634317862166,64.55696202531645,6.0,1.0,False
PtF6,35.614849187935036,19.721577726218097,85.61484918793504,42.11136890951276,1,0,6,False,74.54289732770745,63.85372714486639,72.29254571026723,68.77637130801688,6.0,1.0,False
ThBr4,35.382830626450115,17.633410672853827,83.9907192575406,37.97370456303171,1,0,6,False,75.31645569620252,73.13642756680731,73.41772151898735,70.46413502109705,6.0,0.0,False
ThCl4,35.150812064965194,17.40139211136891,84.45475638051045,37.93503480278422,1,0,6,False,75.17580872011251,72.85513361462729,73.06610407876231,70.32348804500702,6.0,0.0,False
UF6,31.90255220417633,16.473317865429234,82.13457076566125,38.2830626450116,1,0,6,False,71.51898734177215,62.58790436005626,64.27566807313643,53.30520393811533,6.0,0.6666666666666666,True
Ta2Br5,76.91415313225058,48.027842227378194,79.35034802784223,69.56689868522814,0,0,6,False,73.41772151898735,71.16736990154712,64.34599156118144,35.58368495077356,6.0,0.0,False
MoCl3,75.1740139211137,68.67749419953596,78.88631090487239,74.40061871616396,0,0,6,False,98.59353023909986,94.79606188466948,91.77215189873418,91.56118143459916,6.0,1.0,True
TiCl3,74.70997679814386,72.8538283062645,78.42227378190255,74.90332559938129,0,0,6,False,99.36708860759494,97.32770745428974,91.42053445850914,90.154711673699,6.0,1.0,True
TiI3,74.36194895591647,56.380510440835266,75.63805104408353,71.6937354988399,0,0,6,False,96.48382559774964,93.81153305203938,83.61462728551336,81.57524613220815,6.0,1.0,True
RuCl3,74.12993039443155,71.92575406032483,77.7262180974478,74.32327919566899,0,0,6,False,96.27285513361464,94.79606188466948,93.74120956399436,85.51336146272855,6.0,1.0,True
Cr2F5,74.12993039443155,52.66821345707656,78.88631090487239,71.9644238205723,0,0,6,False,80.16877637130801,72.9957805907173,78.90295358649789,71.58931082981715,6.0,0.4,True
BiBr3,73.66589327146173,66.5893271461717,79.35034802784223,73.47254447022429,0,0,6,False,94.72573839662448,91.27988748241911,89.80309423347398,86.77918424753868,6.0,0.3333333333333333,True
AlCl3,72.73781902552204,67.74941995359629,77.49419953596288,72.42846094354215,0,0,6,True,,,,,,1.0,True
CrCl2,71.46171693735499,39.443155452436194,78.65429234338747,65.27455529775715,0,0,6,False,52.74261603375528,28.41068917018284,26.51195499296765,23.488045007032348,6.0,1.0,True
TiBr3,70.99767981438515,70.53364269141531,75.63805104408353,71.84841453982985,0,0,6,False,99.50773558368496,98.87482419127988,92.19409282700424,90.9985935302391,6.0,1.0,True
RhF3,70.64965197215777,58.70069605568445,73.31786542923435,69.21887084300077,0,0,6,False,90.9985935302391,90.43600562587903,96.9760900140647,96.20253164556962,6.0,1.0,True
WCl3,70.64965197215777,54.988399071925755,74.0139211136891,67.24671307037896,0,0,6,False,82.55977496483825,79.74683544303798,75.31645569620252,65.9634317862166,6.0,0.3333333333333333,True
BaF3,69.02552204176334,51.972157772621806,79.35034802784223,66.89868522815159,0,0,6,False,77.14486638537272,74.40225035161744,82.20815752461321,70.042194092827,6.0,0.6666666666666666,False
ScF3,68.5614849187935,60.78886310904872,70.76566125290023,67.67208043310131,0,0,6,False,77.84810126582278,73.27707454289732,64.1350210970464,41.91279887482419,6.0,1.0,False
YCl3,67.98143851508121,61.02088167053365,73.31786542923435,67.51740139211137,0,0,6,False,92.75668073136428,91.84247538677918,98.94514767932488,98.31223628691984,6.0,1.0,True
TiF3,67.74941995359629,58.23665893271461,70.06960556844548,66.5506573859242,0,0,6,False,76.65260196905767,70.74542897327707,55.55555555555556,38.95921237693389,6.0,0.6666666666666666,True
MoF3,67.74941995359629,58.0046403712297,70.53364269141531,66.62799690641918,0,0,6,False,85.0914205344585,81.71589310829818,95.35864978902951,94.51476793248943,6.0,1.0,True
CrBr2,67.74941995359629,30.62645011600928,76.5661252900232,62.103634957463264,0,0,6,False,65.11954992967651,58.93108298171589,30.37974683544304,28.129395218002813,6.0,1.0,True
IrCl3,67.4013921113689,64.50116009280742,75.1740139211137,68.09744779582367,0,0,6,False,95.42897327707452,95.0773558368495,96.41350210970464,95.21800281293952,6.0,1.0,True
NbF3,67.28538283062645,57.772621809744784,69.37354988399072,66.04795050270688,0,0,6,False,76.44163150492264,70.46413502109705,54.9929676511955,38.81856540084388,6.0,0.0,False
TaF3,67.28538283062645,57.772621809744784,69.37354988399072,66.04795050270688,0,0,6,False,76.44163150492264,70.46413502109705,54.9929676511955,38.81856540084388,6.0,0.0,False
RhCl3,66.8213457076566,64.73317865429235,76.10208816705337,67.94276875483372,0,0,6,False,95.9915611814346,95.0773558368495,95.9212376933896,94.9367088607595,6.0,1.0,True
IrBr3,66.35730858468678,63.10904872389791,74.94199535962876,67.16937354988399,0,0,6,False,95.0070323488045,94.09282700421942,96.9760900140647,95.78059071729956,6.0,1.0,True
Nb3Br8,65.54524361948955,54.524361948955914,75.4060324825986,66.66666666666667,0,0,6,False,83.96624472573839,80.45007032348805,87.34177215189874,84.9507735583685,6.0,0.5,True
RhBr3,65.42923433874711,62.64501160092807,75.4060324825986,66.66666666666667,0,0,6,False,94.72573839662448,93.67088607594935,97.67932489451476,96.48382559774966,6.0,1.0,True
NiF3,65.08120649651973,63.341067285382834,76.5661252900232,66.78267594740912,0,0,6,False,92.40506329113924,91.56118143459916,94.58509142053444,94.09282700421942,6.0,1.0,True
RuBr3,64.84918793503479,56.8445475638051,67.51740139211137,63.9984532095901,0,0,6,False,92.68635724331926,92.12376933895922,87.13080168776372,84.10689170182842,6.0,1.0,True
Nb3I8,64.03712296983758,54.060324825986086,74.47795823665894,65.6999226604795,0,0,6,False,83.05203938115329,80.59071729957806,87.34177215189874,83.12236286919831,6.0,0.5,True
Ta3I7,63.92111368909514,44.779582366589324,69.37354988399072,60.78886310904873,0,0,6,False,67.36990154711674,37.9746835443038,49.15611814345992,26.300984528832632,6.0,0.5714285714285714,True
BiCl3,63.92111368909513,53.82830626450116,70.30162412993039,63.57308584686775,0,0,6,False,87.69338959212376,81.29395218002813,86.49789029535864,81.85654008438819,6.0,0.0,False
VF3,63.80510440835267,60.32482598607889,72.8538283062645,64.8491879350348,0,0,6,False,91.56118143459916,89.17018284106891,98.45288326300984,97.60900140646976,6.0,1.0,True
CrBr3,63.341067285382834,61.25290023201856,74.47795823665894,64.77184841453983,0,0,6,False,95.42897327707452,93.9521800281294,96.41350210970464,95.9212376933896,6.0,1.0,True
Nb3Cl8,62.99303944315545,54.292343387471,72.15777262180974,64.34648105181748,0,0,6,False,84.0365682137834,80.59071729957806,88.25597749648384,85.79465541490859,6.0,0.5,True
Ta3Br7,62.99303944315545,45.011600928074245,68.21345707656613,60.208816705336424,0,0,6,False,69.54992967651197,55.69620253164557,54.71167369901548,32.91139240506329,6.0,0.5714285714285714,True
Ti7Cl16,62.87703016241299,48.49187935034803,73.54988399071925,63.34106728538283,0,0,6,False,73.62869198312237,63.43178621659634,69.33895921237693,63.15049226441632,6.0,1.0,True
VCl3,62.41299303944315,59.86078886310905,74.24593967517401,63.88244392884764,0,0,6,False,95.0773558368495,93.53023909985936,96.48382559774966,96.0618846694796,6.0,1.0,True
NbI3,61.83294663573086,57.772621809744784,64.73317865429235,61.87161639597835,0,0,6,False,92.26441631504925,91.56118143459916,90.154711673699,88.74824191279887,6.0,1.0,True
MoCl2,61.7169373549884,19.953596287703014,73.08584686774941,58.31399845320959,0,0,6,False,43.45991561181435,27.285513361462726,23.909985935302394,21.80028129395218,6.0,0.0,False
FeBr3,61.1368909512761,59.39675174013921,74.0139211136891,62.91569992266048,0,0,6,False,94.0225035161744,92.9676511954993,97.81997187060476,97.0464135021097,6.0,1.0,True
CoF3,61.1368909512761,57.772621809744784,73.54988399071925,62.99303944315545,0,0,6,False,90.9282700421941,89.45147679324894,98.87482419127988,98.45288326300984,6.0,1.0,True
GdBr3,61.02088167053364,54.524361948955914,71.6937354988399,61.48491879350348,0,0,6,False,91.27988748241911,90.014064697609,99.50773558368496,99.43741209563994,6.0,1.0,True
Ti7Br16,60.556844547563806,48.25986078886311,71.6937354988399,61.63959783449343,0,0,6,False,72.71448663853727,63.15049226441632,70.74542897327709,63.29113924050633,6.0,1.0,True
ScCl3,60.20881670533643,58.70069605568445,73.08584686774941,62.21964423820572,0,0,6,False,93.74120956399436,92.68635724331928,97.53867791842475,96.90576652601968,6.0,1.0,True
FeF3,59.97679814385151,57.30858468677494,71.92575406032483,62.2969837587007,0,0,6,False,88.95921237693389,88.46694796061885,100.0,100.0,6.0,1.0,True
SnF2,59.62877030162413,41.9953596287703,73.78190255220419,59.280742459396755,0,0,6,False,30.87201125175809,26.300984528832632,24.47257383966245,22.925457102672294,6.0,0.25,False
InBr3,59.51276102088167,55.22041763341067,72.15777262180974,60.711523588553746,0,0,6,True,,,,,,1.0,True
SrF3,59.51276102088167,47.09976798143852,71.92575406032483,60.556844547563806,0,0,6,False,74.68354430379748,70.60478199718706,84.52883263009845,72.57383966244726,6.0,0.6666666666666666,False
CeF3,59.164733178654295,27.842227378190255,72.8538283062645,56.38051044083527,0,0,6,False,52.67229254571026,34.177215189873415,74.19127988748242,70.32348804500702,6.0,0.7777777777777778,True
NdF3,59.164733178654295,27.37819025522042,73.08584686774941,56.071152358855365,0,0,6,False,52.39099859353024,33.755274261603375,73.48804500703235,70.18284106891703,6.0,0.7777777777777778,True
MoBr2,58.23665893271462,19.489559164733176,70.76566125290023,55.1430781129157,0,0,6,False,33.05203938115331,24.89451476793249,23.066104078762308,20.675105485232063,6.0,0.0,False
MoI2,57.540603248259856,19.02552204176334,70.06960556844548,53.63495746326373,0,0,6,False,27.074542897327703,20.95639943741209,21.518987341772156,18.9873417721519,6.0,0.0,False
KF5,56.96055684454756,51.04408352668214,71.22969837587007,59.74477958236659,0,0,6,False,72.92545710267228,43.319268635724335,50.91420534458509,23.62869198312236,6.0,0.4,False
CrF2,56.96055684454756,41.76334106728538,70.99767981438515,57.540603248259856,0,0,6,False,40.43600562587904,32.91139240506329,29.746835443037973,29.11392405063291,6.0,1.0,True
WBr2,56.96055684454756,19.25754060324826,69.83758700696056,53.78963650425368,0,0,6,False,33.333333333333336,25.035161744022503,23.277074542897328,21.09704641350211,6.0,0.0,False
In4Br7,56.84454756380511,18.793503480278424,76.33410672853829,53.480278422273784,0,0,6,False,21.30801687763713,18.70604781997187,18.91701828410689,18.84669479606189,6.0,0.0,False
HfI3,56.72853828306265,55.91647331786543,60.78886310904872,57.61794276875483,0,0,6,False,90.57665260196906,90.014064697609,90.43600562587903,88.18565400843882,6.0,1.0,True
ThI3,56.61252900232019,38.97911832946635,73.78190255220419,57.656612529002324,0,0,6,False,77.49648382559775,71.0267229254571,83.75527426160338,82.70042194092827,6.0,0.0,False
Pr2I5,56.61252900232019,38.05104408352668,64.50116009280742,54.02165506573859,0,0,6,False,66.45569620253164,65.26019690576652,78.12939521800283,68.77637130801688,6.0,0.0,False
GaF3,56.49651972157773,54.060324825986086,71.46171693735499,58.816705336426914,0,0,6,True,,,,,,0.6666666666666666,True
Nb3Cl7,55.800464037122964,44.5475638051044,59.62877030162414,53.44160866202629,0,0,6,False,69.33895921237693,66.9479606188467,65.61181434599156,57.102672292545705,6.0,0.5714285714285714,True
CrF3,54.75638051044084,53.1322505800464,71.22969837587007,57.656612529002324,0,0,6,False,88.25597749648384,84.52883263009845,99.78902953586498,99.57805907172995,6.0,0.6666666666666666,True
La2I5,54.524361948955914,35.03480278422274,61.7169373549884,51.97215777262181,0,0,6,False,65.47116736990154,63.9943741209564,77.28551336146273,68.07313642756681,6.0,0.0,False
AgF2,54.292343387471,41.53132250580047,68.67749419953596,55.027068832173235,0,0,6,False,41.27988748241913,33.755274261603375,30.94233473980309,29.39521800281294,6.0,0.0,False
BiF3,53.944315545243626,24.361948955916475,68.44547563805105,52.204176334106734,0,0,6,False,60.54852320675105,37.55274261603376,80.73136427566807,74.9648382559775,6.0,1.0,True
ZrBr3,53.82830626450116,50.34802784222738,57.30858468677494,54.215003866976026,0,0,6,False,89.17018284106891,86.21659634317862,91.77215189873418,89.17018284106891,6.0,1.0,True
CdI2,53.24825986078886,43.851508120649655,58.0046403712297,51.93348801237433,0,0,6,False,60.54852320675106,56.68073136427567,39.66244725738397,37.83403656821378,6.0,1.0,True
TbCl3,52.5522041763341,51.27610208816705,72.38979118329466,56.10982211910286,0,0,6,False,88.81856540084388,83.54430379746836,94.30379746835442,92.54571026722924,6.0,0.3333333333333333,True
Ce2Br5,51.972157772621806,32.94663573085847,56.8445475638051,49.651972157772626,0,0,6,False,63.22081575246132,53.30520393811533,76.51195499296765,66.9479606188467,6.0,0.0,False
La2Br5,51.62412993039443,31.322505800464036,55.68445475638051,48.8785769528229,0,0,6,False,61.67369901547117,45.71026722925457,76.01969057665261,66.24472573839662,6.0,0.0,False
